c	gamma	ACC	Sn	Sp	AUC	AP	MCC	TP	TN	FP	FN
1024.0	0.00390625	0.5793051359516617	0.5740181268882175	0.5845921450151057	0.6098600323107676	0.5851576486704219	0.15861913974306044	380.0	387.0	275.0	282.0
1024.0	0.0078125	0.5830815709969789	0.5800604229607251	0.5861027190332326	0.6088138114840135	0.5838986945085076	0.1661661753304919	384.0	388.0	274.0	278.0
1024.0	0.015625	0.5898791540785498	0.5981873111782477	0.581570996978852	0.6150226814286105	0.5963511142423575	0.17978312910204383	396.0	385.0	277.0	266.0
1024.0	0.03125	0.6012084592145015	0.6117824773413897	0.5906344410876133	0.6260325298235686	0.6066681211632893	0.20246219803204568	405.0	391.0	271.0	257.0
2048.0	3.0517578125e-05	0.6389728096676737	0.6359516616314199	0.6419939577039275	0.6708420423325818	0.6602142359359395	0.2779506932800956	421.0	425.0	237.0	241.0
2048.0	6.103515625e-05	0.6419939577039275	0.6299093655589124	0.6540785498489426	0.6670850028751107	0.6512579788709267	0.2840708974600954	417.0	433.0	229.0	245.0
2048.0	0.0001220703125	0.6457703927492447	0.6314199395770392	0.6601208459214502	0.665053029819005	0.6404774936211253	0.29166093693243317	418.0	437.0	225.0	244.0
2048.0	0.000244140625	0.6321752265861027	0.6163141993957704	0.648036253776435	0.6617569208021103	0.6345042727679766	0.26448356008006485	408.0	429.0	233.0	254.0
2048.0	0.00048828125	0.620845921450151	0.6178247734138973	0.6238670694864048	0.6527345497029051	0.6271391237890611	0.24169625502617006	409.0	413.0	249.0	253.0
2048.0	0.0009765625	0.6193353474320241	0.6193353474320241	0.6193353474320241	0.6462564233623278	0.6184350433523551	0.23867069486404835	410.0	410.0	252.0	252.0
2048.0	0.001953125	0.5868580060422961	0.5800604229607251	0.5936555891238671	0.6187203932056115	0.5916240910309715	0.17373206814904568	384.0	393.0	269.0	278.0
2048.0	0.00390625	0.5823262839879154	0.5770392749244713	0.5876132930513596	0.6043859128704557	0.5792441791878769	0.16466177363803416	382.0	389.0	273.0	280.0
2048.0	0.0078125	0.5830815709969789	0.5800604229607251	0.5861027190332326	0.6088811255830086	0.5842219879320459	0.1661661753304919	384.0	388.0	274.0	278.0
2048.0	0.015625	0.5898791540785498	0.5981873111782477	0.581570996978852	0.615055768019642	0.5950471651211191	0.17978312910204383	396.0	385.0	277.0	266.0
2048.0	0.03125	0.6012084592145015	0.6117824773413897	0.5906344410876133	0.6251791239583427	0.6022981955043725	0.20246219803204568	405.0	391.0	271.0	257.0
4096.0	3.0517578125e-05	0.6412386706948641	0.6314199395770392	0.6510574018126888	0.6663411250353685	0.6522923887532804	0.28253182300525315	418.0	431.0	231.0	244.0
4096.0	6.103515625e-05	0.648036253776435	0.6299093655589124	0.6661631419939577	0.6628887103987733	0.6413929436066664	0.29626726898333944	417.0	441.0	221.0	245.0
4096.0	0.0001220703125	0.6344410876132931	0.6148036253776435	0.6540785498489426	0.6595047507781053	0.6317927313625191	0.2690897934739991	407.0	433.0	229.0	255.0
4096.0	0.000244140625	0.6170694864048338	0.6102719033232629	0.6238670694864048	0.6504800978450361	0.6237548500923793	0.23416061359219198	404.0	413.0	249.0	258.0
4096.0	0.00048828125	0.6216012084592145	0.6102719033232629	0.6329305135951662	0.6458799207747283	0.616433013933692	0.24326487256355928	404.0	419.0	243.0	258.0
4096.0	0.0009765625	0.5959214501510574	0.5936555891238671	0.5981873111782477	0.6316435592957348	0.6011220637167345	0.1918448702237757	393.0	396.0	266.0	269.0
4096.0	0.001953125	0.5755287009063444	0.5634441087613293	0.5876132930513596	0.6067704292585865	0.5815043156211379	0.1511015412021784	373.0	389.0	273.0	289.0
4096.0	0.00390625	0.5823262839879154	0.5770392749244713	0.5876132930513596	0.6064920455271493	0.5797533679782134	0.16466177363803416	382.0	389.0	273.0	280.0
4096.0	0.0078125	0.5830815709969789	0.5800604229607251	0.5861027190332326	0.609160650231378	0.5849522562474978	0.1661661753304919	384.0	388.0	274.0	278.0
4096.0	0.015625	0.5898791540785498	0.5981873111782477	0.581570996978852	0.6150477816011173	0.5932456831516064	0.17978312910204383	396.0	385.0	277.0	266.0
4096.0	0.03125	0.6012084592145015	0.6117824773413897	0.5906344410876133	0.6257758235138415	0.6119031147806155	0.20246219803204568	405.0	391.0	271.0	257.0
8192.0	3.0517578125e-05	0.6472809667673716	0.6299093655589124	0.6646525679758308	0.6622110057410939	0.6397273026405565	0.2947398760444331	417.0	440.0	222.0	245.0
8192.0	6.103515625e-05	0.6359516616314199	0.6148036253776435	0.6570996978851964	0.658094577450005	0.6252895265034946	0.2721468618504212	407.0	435.0	227.0	255.0
8192.0	0.0001220703125	0.6155589123867069	0.6072507552870091	0.6238670694864048	0.6496266919798104	0.6217331030644615	0.2311497374169135	402.0	413.0	249.0	260.0
8192.0	0.000244140625	0.6087613293051359	0.6012084592145015	0.6163141993957704	0.6464503792407883	0.6154160259449908	0.21754748038672328	398.0	408.0	254.0	264.0
8192.0	0.00048828125	0.6064954682779456	0.6042296072507553	0.6087613293051359	0.6340006936774948	0.6029651099356741	0.21299312363427064	400.0	403.0	259.0	262.0
8192.0	0.0009765625	0.5883685800604229	0.5785498489425982	0.5981873111782477	0.6108446436231869	0.5799171554184905	0.17677124754874127	383.0	396.0	266.0	279.0
8192.0	0.001953125	0.5725075528700906	0.5574018126888217	0.5876132930513596	0.6027293014850175	0.5806348273348206	0.14508133115406951	369.0	389.0	273.0	293.0
8192.0	0.00390625	0.5823262839879154	0.5770392749244713	0.5876132930513596	0.6061588977829703	0.5839231369294035	0.16466177363803416	382.0	389.0	273.0	280.0
8192.0	0.0078125	0.5830815709969789	0.5800604229607251	0.5861027190332326	0.6088948165861939	0.5868907659744929	0.1661661753304919	384.0	388.0	274.0	278.0
8192.0	0.015625	0.5898791540785498	0.5981873111782477	0.581570996978852	0.6149165761539235	0.5941700704668226	0.17978312910204383	396.0	385.0	277.0	266.0
8192.0	0.03125	0.6012084592145015	0.6117824773413897	0.5906344410876133	0.6264090324111682	0.606069997160005	0.20246219803204568	405.0	391.0	271.0	257.0
16384.0	3.0517578125e-05	0.6351963746223565	0.6148036253776435	0.6555891238670695	0.6575982785845329	0.6283159048405791	0.27061792354996655	407.0	434.0	228.0	255.0
16384.0	6.103515625e-05	0.6117824773413897	0.6012084592145015	0.622356495468278	0.6472878122689643	0.622651282649421	0.22361496499061762	398.0	412.0	250.0	264.0
16384.0	0.0001220703125	0.6117824773413897	0.6057401812688822	0.6178247734138973	0.6454475132574548	0.6146698615700901	0.2235812808896809	401.0	409.0	253.0	261.0
16384.0	0.000244140625	0.6117824773413897	0.6102719033232629	0.6132930513595166	0.6373538485409954	0.6077594914299878	0.22356597496593272	404.0	406.0	256.0	258.0
16384.0	0.00048828125	0.5898791540785498	0.5876132930513596	0.5921450151057401	0.6202161353036209	0.5869505948054807	0.17976015398920714	389.0	392.0	270.0	273.0
16384.0	0.0009765625	0.581570996978852	0.5664652567975831	0.5966767371601208	0.6019146867954839	0.5728948661312518	0.1632164975483282	375.0	395.0	267.0	287.0
16384.0	0.001953125	0.5725075528700906	0.5574018126888217	0.5876132930513596	0.6045262456531065	0.5770036251658925	0.14508133115406951	369.0	389.0	273.0	293.0
16384.0	0.00390625	0.5823262839879154	0.5770392749244713	0.5876132930513596	0.6062570166391325	0.5827658448085307	0.16466177363803416	382.0	389.0	273.0	280.0
16384.0	0.0078125	0.5830815709969789	0.5800604229607251	0.5861027190332326	0.6097014448572029	0.5825670975885203	0.1661661753304919	384.0	388.0	274.0	278.0
16384.0	0.015625	0.5898791540785498	0.5981873111782477	0.581570996978852	0.6152725422367449	0.5936646026390431	0.17978312910204383	396.0	385.0	277.0	266.0
16384.0	0.03125	0.6012084592145015	0.6117824773413897	0.5906344410876133	0.6270411003915628	0.6088748279983233	0.20246219803204568	405.0	391.0	271.0	257.0
32768.0	3.0517578125e-05	0.6110271903323263	0.6012084592145015	0.620845921450151	0.6464378291545348	0.6187624878267403	0.22209720845867492	398.0	411.0	251.0	264.0
32768.0	6.103515625e-05	0.6148036253776435	0.6163141993957704	0.6132930513595166	0.6459597849599767	0.6156403288502353	0.22960829861366064	408.0	406.0	256.0	254.0
32768.0	0.0001220703125	0.6057401812688822	0.6012084592145015	0.6102719033232629	0.6381832951506466	0.6051120860034161	0.21148904920790101	398.0	404.0	258.0	264.0
32768.0	0.000244140625	0.5989425981873112	0.5966767371601208	0.6012084592145015	0.6225584377652632	0.586080183288697	0.19788722834105996	395.0	398.0	264.0	267.0
32768.0	0.00048828125	0.5891238670694864	0.5800604229607251	0.5981873111782477	0.6018382453610317	0.5744147082048332	0.17827702604136075	384.0	396.0	266.0	278.0
32768.0	0.0009765625	0.5876132930513596	0.5725075528700906	0.6027190332326284	0.6006334370807129	0.5736233320538686	0.175306608477834	379.0	399.0	263.0	283.0
32768.0	0.001953125	0.5725075528700906	0.5574018126888217	0.5876132930513596	0.6048571115634213	0.5774648525324768	0.14508133115406951	369.0	389.0	273.0	293.0
32768.0	0.00390625	0.5823262839879154	0.5770392749244713	0.5876132930513596	0.6049381166656018	0.5836443618505439	0.16466177363803416	382.0	389.0	273.0	280.0
32768.0	0.0078125	0.5830815709969789	0.5800604229607251	0.5861027190332326	0.6092439371674228	0.584633862126407	0.1661661753304919	384.0	388.0	274.0	278.0
32768.0	0.015625	0.5898791540785498	0.5981873111782477	0.581570996978852	0.6152828104891339	0.594565046914187	0.17978312910204383	396.0	385.0	277.0	266.0
32768.0	0.03125	0.6012084592145015	0.6117824773413897	0.5906344410876133	0.6256640136544938	0.6080284799623366	0.20246219803204568	405.0	391.0	271.0	257.0
